sku;category;brand;model;variant;width_cm;length_cm;height_cm;weight_kg;fragile;package_type;hazard_class;extra_package;extra_width_cm;extra_length_cm;extra_price_usd;extra_type
NESP-A068CC;Home & Kitchen;Nespresso;Barista Plus;Plus;25,9;34,7;29,3;6,5;False;poly_bag;;False;;;;
JURA-6985E2;Home & Kitchen;Jura;Vertuo Pro;Pro;31,9;48,6;40,3;5,5;False;poly_bag;;False;;;;
JURA-A56F31;Home & Kitchen;Jura;Barista Automatic;Automatic;24,5;35,2;27,8;3,5;False;cardboard_box;;False;;;;
PHIL-4ED924;Home & Kitchen;Philips;E8 Pro;Pro;25,5;31,7;31,2;6,5;False;cardboard_box;;False;;;;
NESP-9B234B;Home & Kitchen;Nespresso;Vertuo;;24,7;37,1;28,1;6,5;False;cardboard_box;;True;29.1;43.3;24.75;corner_guard
KEUR-66E36A;Home & Kitchen;Keurig;3200 Pro;Pro;26,7;32,7;30,3;4,5;False;cardboard_box;Corrosive-8;False;;;;
JURA-A93D67;Home & Kitchen;Jura;K-Elite;;24,0;38,2;32,1;4,5;False;poly_bag;;False;;;;
BREV-184BC9;Home & Kitchen;Breville;Barista Premium;Premium;27,7;42,3;31,6;3,5;False;kraft_envelope;;False;;;;
DELO-5764FB;Home & Kitchen;DeLonghi;Vertuo Pro;Pro;31,7;46,5;40,6;6,5;False;kraft_envelope;;True;38.5;55.6;15.78;air_cushion
NESP-199CCA;Home & Kitchen;Nespresso;K-Elite Plus;Plus;32,4;41,0;35,9;5,5;False;poly_bag;;False;;;;
KEUR-33458E;Home & Kitchen;Keurig;Barista Compact;Compact;33,7;49,3;38,7;3,5;False;cardboard_box;;False;;;;
KEUR-60F3C7;Home & Kitchen;Keurig;Vertuo Pro;Pro;28,7;42,1;35,7;4,5;False;poly_bag;;False;;;;
JURA-EFD1F6;Home & Kitchen;Jura;K-Elite Automatic;Automatic;32,2;48,4;36,9;4,5;False;poly_bag;;False;;;;
KEUR-816FDA;Home & Kitchen;Keurig;3200 Automatic;Automatic;32,5;42,1;37,6;5,5;False;cardboard_box;;True;42.1;48.9;18.74;corner_guard
DELO-6054E9;Home & Kitchen;DeLonghi;Vertuo;;27,7;40,7;31,8;4,5;False;poly_bag;;False;;;;
NESP-CF7F9D;Home & Kitchen;Nespresso;3200 Automatic;Automatic;30,2;42,9;32,7;5,5;False;kraft_envelope;;False;;;;
PHIL-512D19;Home & Kitchen;Philips;Barista Deluxe;Deluxe;26,5;35,9;31,1;3,5;False;cardboard_box;;False;;;;
PHIL-C5AC06;Home & Kitchen;Philips;3200;;35,2;47,0;43,3;5,5;False;poly_bag;;True;42.4;57.3;10.67;corner_guard
OSTE-F6DCA9;Home & Kitchen;Oster;Pro;;18,4;13,6;35,5;3,5;False;kraft_envelope;Flammable_Liquid-3;False;;;;
BLEN-BDEDD4;Home & Kitchen;Blendtec;BL610 Pro;Pro;22,8;18,2;40,6;3,5;False;kraft_envelope;Flammable_Liquid-3;True;26.2;21.8;10.44;bubble_wrap
VITA-CF7F09;Home & Kitchen;Vitamix;Pro Personal;Personal;19,0;13,9;34,8;2,5;False;cardboard_box;;False;;;;
BLEN-76E79E;Home & Kitchen;Blendtec;Boss Pro;Pro;24,3;18,2;39,2;3,5;False;kraft_envelope;Flammable_Liquid-3;False;;;;
NINJ-486A12;Home & Kitchen;Ninja;BL610 Plus;Plus;24,9;18,8;39,5;2,5;False;poly_bag;;True;30.5;22.0;5.18;corner_guard
KITC-126FED;Home & Kitchen;KitchenAid;BL610 Deluxe;Deluxe;24,0;19,8;43,5;2,5;False;cardboard_box;;False;;;;
NINJ-92C72C;Home & Kitchen;Ninja;K400 Commercial;Commercial;19,6;15,3;36,6;4,5;False;cardboard_box;;False;;;;
KITC-CD3F93;Home & Kitchen;KitchenAid;575 Plus;Plus;21,2;15,1;32,5;5,5;False;kraft_envelope;;False;;;;
OSTE-70A0FD;Home & Kitchen;Oster;A3500 Deluxe;Deluxe;18,8;14,7;34,3;2,5;False;poly_bag;;True;23.7;17.2;18.74;foam_protector
KITC-FAC94A;Home & Kitchen;KitchenAid;A3500 Deluxe;Deluxe;24,2;18,6;40,2;5,5;False;poly_bag;;False;;;;
BREV-9409AA;Home & Kitchen;Breville;K400 Plus;Plus;18,6;14,3;36,5;3,5;False;kraft_envelope;;True;23.3;17.1;11.06;corner_guard
OSTE-F6605F;Home & Kitchen;Oster;575 Commercial;Commercial;26,1;20,9;36,1;4,5;False;cardboard_box;Flammable_Liquid-3;False;;;;
OSTE-C2C37B;Home & Kitchen;Oster;K400 Plus;Plus;27,4;18,0;41,8;4,5;False;cardboard_box;;False;;;;
BLEN-C284EF;Home & Kitchen;Blendtec;BL610 Compact;Compact;29,8;24,3;41,7;5,5;False;cardboard_box;;False;;;;
BLEN-7467E1;Home & Kitchen;Blendtec;Boss Plus;Plus;19,6;14,5;37,6;2,5;False;kraft_envelope;;True;25.0;16.6;11.12;foam_protector
NINJ-A04034;Home & Kitchen;Ninja;BL610;;32,3;23,9;44,0;3,5;False;cardboard_box;;True;39.6;30.5;10.6;foam_protector
BREV-D5E321;Home & Kitchen;Breville;BL610;;27,0;18,3;43,9;5,5;False;kraft_envelope;;False;;;;
BREV-951C87;Home & Kitchen;Breville;Boss Pro;Pro;28,7;24,1;49,0;3,5;False;cardboard_box;;False;;;;
KITC-AFCFD9;Home & Kitchen;KitchenAid;K400;;28,0;24,3;43,9;2,5;False;cardboard_box;;False;;;;
KITC-5C5541;Home & Kitchen;KitchenAid;K400 Personal;Personal;20,1;15,5;33,4;4,5;False;kraft_envelope;;True;24.4;18.2;15.49;corner_guard
OSTE-653CF1;Home & Kitchen;Oster;BL610;;28,4;23,4;41,4;2,5;False;poly_bag;Flammable_Liquid-3;True;33.4;26.9;13.58;corner_guard
HONE-93F2F4;Home & Kitchen;Honeywell;Airmega;;37,7;37,0;49,6;7,0;False;kraft_envelope;;True;43.8;41.8;5.12;foam_protector
WINI-405D95;Home & Kitchen;Winix;Classic Compact;Compact;22,5;24,3;42,1;6,0;False;cardboard_box;;False;;;;
WINI-6177E2;Home & Kitchen;Winix;Core;;36,2;36,4;54,0;7,0;False;kraft_envelope;;False;;;;
LEVO-C70121;Home & Kitchen;Levoit;Airmega Pro;Pro;34,9;33,3;48,7;6,0;False;kraft_envelope;Corrosive-8;False;;;;
COWA-1B322F;Home & Kitchen;Coway;Core Large;Large;31,8;33,3;49,2;7,0;False;cardboard_box;;False;;;;
DYSO-B1EBA2;Home & Kitchen;Dyson;Classic Compact;Compact;23,8;25,9;43,5;5,0;False;kraft_envelope;Flammable_Liquid-3;False;;;;
DYSO-69CD3D;Home & Kitchen;Dyson;A230 Large;Large;38,1;36,8;53,4;5,0;False;kraft_envelope;;False;;;;
BLUE-E15C97;Home & Kitchen;Blueair;True HEPA;;23,2;23,2;38,4;4,0;False;kraft_envelope;;True;28.2;27.0;17.9;air_cushion
COWA-F71F19;Home & Kitchen;Coway;Pure;;32,5;32,3;43,9;4,0;False;kraft_envelope;Flammable_Liquid-3;False;;;;
HONE-5A5DC3;Home & Kitchen;Honeywell;Pure Commercial;Commercial;34,8;31,8;50,6;5,0;False;poly_bag;;True;42.2;38.7;8.78;air_cushion
LEVO-884129;Home & Kitchen;Levoit;A230 Commercial;Commercial;31,0;27,9;45,9;5,0;False;cardboard_box;Corrosive-8;False;;;;
BLUE-2D7C13;Home & Kitchen;Blueair;True HEPA Large;Large;33,9;37,9;47,2;4,0;False;cardboard_box;;False;;;;
BLUE-2C3D93;Home & Kitchen;Blueair;Classic Large;Large;24,1;22,7;36,5;5,0;False;cardboard_box;;False;;;;
WINI-4C8FDD;Home & Kitchen;Winix;True HEPA Large;Large;25,0;22,7;37,2;6,0;False;cardboard_box;;False;;;;
WINI-4C7044;Home & Kitchen;Winix;Core Smart;Smart;35,5;37,4;46,5;5,0;False;kraft_envelope;Flammable_Liquid-3;False;;;;
BLUE-02FFE1;Home & Kitchen;Blueair;Classic Compact;Compact;34,8;37,0;46,9;5,0;False;kraft_envelope;;False;;;;
LEVO-F745BD;Home & Kitchen;Levoit;Pure Pro;Pro;26,9;23,3;42,5;4,0;False;cardboard_box;;False;;;;
HONE-6C8F32;Home & Kitchen;Honeywell;True HEPA Plus;Plus;30,0;29,9;45,5;7,0;False;poly_bag;;False;;;;
BLUE-B3524C;Home & Kitchen;Blueair;Airmega;;30,7;31,6;41,1;5,0;False;poly_bag;Flammable_Liquid-3;False;;;;
HONE-A7AC9B;Home & Kitchen;Honeywell;Airmega Compact;Compact;35,2;37,8;53,4;4,0;False;poly_bag;;False;;;;
WINI-711A44;Home & Kitchen;Winix;A230;;28,0;27,8;45,6;7,0;False;kraft_envelope;;False;;;;
IROB-E1434E;Home & Kitchen;iRobot;Deebot Pro;Pro;42,5;37,7;11,8;3,5;False;poly_bag;;False;;;;
NEAT-99D35C;Home & Kitchen;Neato;RoboVac;;34,6;41,2;10,1;4,0;False;cardboard_box;Corrosive-8;True;39.2;49.4;22.22;foam_protector
IROB-726FBA;Home & Kitchen;iRobot;RoboVac Ultra;Ultra;41,7;43,8;10,2;3,0;False;poly_bag;Flammable_Liquid-3;False;;;;
ECOV-767971;Home & Kitchen;Ecovacs;Deebot;;34,2;36,3;8,8;3,5;False;kraft_envelope;;False;;;;
ROBO-C4827E;Home & Kitchen;Roborock;Deebot Ultra;Ultra;33,5;38,0;8,7;3,0;False;poly_bag;;False;;;;
EUFY-6F13B8;Home & Kitchen;Eufy;RoboVac Max;Max;36,0;41,7;9,2;4,5;False;cardboard_box;;False;;;;
IROB-5D0637;Home & Kitchen;iRobot;Deebot Self-Emptying;Self-Emptying;36,1;36,6;10,2;4,0;False;kraft_envelope;Flammable_Liquid-3;False;;;;
SHAR-48E6FF;Home & Kitchen;Shark;Deebot;;42,3;37,6;11,8;3,0;False;cardboard_box;;False;;;;
SHAR-040F68;Home & Kitchen;Shark;Roomba;;37,5;34,3;10,9;4,0;False;kraft_envelope;;False;;;;
ROBO-50C5F4;Home & Kitchen;Roborock;RoboVac;;41,1;36,1;10,1;4,0;False;poly_bag;;False;;;;
ROBO-7CEBF3;Home & Kitchen;Roborock;Deebot Max;Max;37,6;41,7;9,1;4,5;False;cardboard_box;;False;;;;
EUFY-C3CF5B;Home & Kitchen;Eufy;S6 Max;Max;31,5;34,9;9,2;4,5;False;kraft_envelope;;True;40.5;41.3;20.59;air_cushion
ECOV-FDDFD3;Home & Kitchen;Ecovacs;IQ;;36,7;36,8;8,3;3,5;False;kraft_envelope;;True;41.3;47.4;14.5;foam_protector
IROB-772E87;Home & Kitchen;iRobot;RoboVac;;39,3;35,3;9,9;4,5;False;cardboard_box;Flammable_Liquid-3;True;45.3;39.9;7.63;bubble_wrap
SHAR-56C110;Home & Kitchen;Shark;S6 Self-Emptying;Self-Emptying;36,1;37,7;9,2;4,5;False;poly_bag;Corrosive-8;True;40.2;48.4;14.49;bubble_wrap
NEAT-47EBEF;Home & Kitchen;Neato;Roomba Self-Emptying;Self-Emptying;35,4;40,5;9,0;3,5;False;poly_bag;Corrosive-8;False;;;;
SHAR-D8B8C9;Home & Kitchen;Shark;RoboVac;;36,4;37,3;8,4;3,0;False;kraft_envelope;Corrosive-8;False;;;;
SHAR-5399D5;Home & Kitchen;Shark;Roomba Self-Emptying;Self-Emptying;40,9;38,5;9,7;3,5;False;cardboard_box;;False;;;;
IROB-4B7046;Home & Kitchen;iRobot;IQ Max;Max;35,4;37,4;9,7;4,0;False;poly_bag;;True;44.6;43.0;15.07;corner_guard
NEAT-95CEC0;Home & Kitchen;Neato;Deebot Pro;Pro;33,9;35,7;8,1;4,5;False;poly_bag;;False;;;;
SHAR-152EA2;Home & Kitchen;Shark;IQ Pro;Pro;36,7;40,6;9,7;3,5;False;poly_bag;;True;42.3;46.7;11.72;air_cushion
ECOV-3D172D;Home & Kitchen;Ecovacs;IQ Compact;Compact;38,0;36,1;11,6;4,0;False;poly_bag;Flammable_Liquid-3;True;44.2;41.5;11.0;bubble_wrap
EUFY-0DDCA3;Home & Kitchen;Eufy;Botvac;;34,6;32,2;8,2;3,5;False;kraft_envelope;Corrosive-8;True;42.2;41.7;19.69;corner_guard
MAND-50A5E0;Sports & Fitness;Manduka;Premium;;175,4;62,3;0,6;1,5;False;poly_bag;;True;206.1;79.5;23.56;foam_protector
GAIA-EE332B;Sports & Fitness;Gaiam;Go Non-Slip;Non-Slip;193,7;56,2;0,5;1,2;False;cardboard_box;Flammable_Liquid-3;False;;;;
GAIA-2B4452;Sports & Fitness;Gaiam;Reversible;;172,2;63,3;0,7;1,5;False;kraft_envelope;;False;;;;
LULU-26233D;Sports & Fitness;Lululemon;Reversible Standard;Standard;166,5;55,2;0,5;1,5;False;cardboard_box;;True;188.8;70.9;13.28;foam_protector
LULU-F04B5C;Sports & Fitness;Lululemon;Premium Pro;Pro;183,0;67,8;0,8;1,5;False;kraft_envelope;;False;;;;
MAND-737719;Sports & Fitness;Manduka;Harmony;;200,3;65,4;0,6;1,0;False;kraft_envelope;Corrosive-8;True;239.9;76.3;13.76;air_cushion
YOGA-7EDA32;Sports & Fitness;Yoga Design Lab;Go Pro;Pro;172,0;63,6;0,6;1,5;False;cardboard_box;Flammable_Liquid-3;False;;;;
BALA-80205A;Sports & Fitness;BalanceFrom;Premium Pro;Pro;171,3;59,6;0,6;1,5;False;cardboard_box;Corrosive-8;False;;;;
JADE-2AD9E1;Sports & Fitness;Jade;Premium Standard;Standard;186,4;65,9;0,7;1,5;False;cardboard_box;;False;;;;
JADE-93FDBF;Sports & Fitness;Jade;Harmony;;176,0;62,7;0,5;1,5;False;cardboard_box;;False;;;;
GAIA-54DE9E;Sports & Fitness;Gaiam;Lotus;;170,6;65,2;0,5;1,5;False;kraft_envelope;Flammable_Liquid-3;False;;;;
GAIA-1F0B8F;Sports & Fitness;Gaiam;Pro Non-Slip;Non-Slip;183,8;70,8;0,7;1,5;False;cardboard_box;Corrosive-8;False;;;;
LULU-66922B;Sports & Fitness;Lululemon;Premium;;192,0;71,1;0,6;1,0;False;poly_bag;;True;234.3;80.3;9.45;bubble_wrap
MAND-89E2AB;Sports & Fitness;Manduka;Go;;196,4;75,7;0,8;1,5;False;kraft_envelope;Flammable_Liquid-3;False;;;;
JADE-C59E49;Sports & Fitness;Jade;Lotus Standard;Standard;167,6;65,2;0,5;1,0;False;cardboard_box;;True;193.9;79.9;16.06;air_cushion
LULU-BA3F7B;Sports & Fitness;Lululemon;Reversible Travel;Travel;179,3;76,1;0,7;1,0;False;cardboard_box;;False;;;;
MAND-424779;Sports & Fitness;Manduka;Premium Extra Thick;Extra Thick;190,6;63,1;0,6;1,2;False;kraft_envelope;;False;;;;
JADE-1C07DB;Sports & Fitness;Jade;Pro Eco;Eco;186,4;76,3;0,7;1,0;False;cardboard_box;;False;;;;
LULU-47E285;Sports & Fitness;Lululemon;Lotus Extra Thick;Extra Thick;177,8;63,6;0,6;1,5;False;poly_bag;;False;;;;
MAND-290914;Sports & Fitness;Manduka;Lotus Pro;Pro;188,7;76,4;0,7;1,2;False;kraft_envelope;;False;;;;
BOWF-891FC3;Sports & Fitness;Bowflex;Elite;;28,0;10,9;9,5;10,0;False;kraft_envelope;Corrosive-8;True;33.9;13.7;18.77;air_cushion
POWE-56C9C9;Sports & Fitness;PowerBlock;Classic Rubber;Rubber;38,2;12,1;11,6;25,0;False;kraft_envelope;;True;42.8;15.6;12.99;corner_guard
CAP-461F32;Sports & Fitness;CAP;Adjustable Chrome;Chrome;30,4;9,7;9,7;5,0;False;poly_bag;;False;;;;
POWE-3BB1D3;Sports & Fitness;PowerBlock;Hex Cast Iron;Cast Iron;31,3;10,0;9,8;15,0;False;cardboard_box;Corrosive-8;True;37.1;11.1;12.58;air_cushion
BALA-8E34D9;Sports & Fitness;BalanceFrom;Hex Fixed;Fixed;28,5;10,6;9,4;25,0;False;kraft_envelope;;False;;;;
AMAZ-E2A619;Sports & Fitness;Amazon Basics;Pro Cast Iron;Cast Iron;25,5;8,4;8,7;5,0;False;poly_bag;;False;;;;
POWE-FCAE89;Sports & Fitness;PowerBlock;Adjustable Chrome;Chrome;29,8;10,3;10,4;5,0;False;kraft_envelope;;False;;;;
BOWF-B6ECBB;Sports & Fitness;Bowflex;Classic;;34,3;12,6;12,1;5,0;False;poly_bag;;False;;;;
AMAZ-4DC6F8;Sports & Fitness;Amazon Basics;Hex;;28,9;10,8;10,0;5,0;False;poly_bag;;False;;;;
YES4-7CAA26;Sports & Fitness;Yes4All;Elite Fixed;Fixed;32,0;11,0;12,1;25,0;False;cardboard_box;;False;;;;
BOWF-035DD7;Sports & Fitness;Bowflex;Classic Chrome;Chrome;27,5;7,6;8,4;5,0;False;cardboard_box;;False;;;;
BOWF-252BB1;Sports & Fitness;Bowflex;Hex Neoprene;Neoprene;27,2;9,4;10,0;20,0;False;cardboard_box;;False;;;;
CAP-E3A98C;Sports & Fitness;CAP;Pro Chrome;Chrome;24,7;8,1;8,1;20,0;False;cardboard_box;;False;;;;
BALA-B6FA7E;Sports & Fitness;BalanceFrom;Classic Fixed;Fixed;31,6;10,2;10,0;5,0;False;cardboard_box;;False;;;;
CAP-5579F0;Sports & Fitness;CAP;Elite Adjustable;Adjustable;24,1;7,8;8,1;15,0;False;poly_bag;Flammable_Liquid-3;False;;;;
YES4-8D13EF;Sports & Fitness;Yes4All;Hex Cast Iron;Cast Iron;22,9;8,5;7,6;10,0;False;kraft_envelope;;False;;;;
POWE-6DA738;Sports & Fitness;PowerBlock;Elite Fixed;Fixed;24,2;8,4;8,1;20,0;False;poly_bag;Corrosive-8;False;;;;
CAP-547CAE;Sports & Fitness;CAP;Pro Cast Iron;Cast Iron;33,8;13,0;11,8;20,0;False;kraft_envelope;;False;;;;
CAP-94CAFF;Sports & Fitness;CAP;Classic;;31,0;9,4;10,3;10,0;False;kraft_envelope;;False;;;;
BOWF-37A3F2;Sports & Fitness;Bowflex;Classic Fixed;Fixed;28,8;9,6;10,4;5,0;False;kraft_envelope;;False;;;;
AMAZ-D070FB;Sports & Fitness;Amazon Basics;Elite Neoprene;Neoprene;37,1;11,2;11,5;25,0;False;poly_bag;Flammable_Liquid-3;True;43.3;13.3;6.18;corner_guard
THER-1DC514;Sports & Fitness;TheraBand;Pro;;81,4;4,6;1,0;0,5;False;kraft_envelope;;True;102.0;5.5;17.65;foam_protector
SPRI-F58B18;Sports & Fitness;SPRI;Xertube Light;Light;61,0;5,4;0,9;0,2;False;cardboard_box;;False;;;;
SPRI-D986DA;Sports & Fitness;SPRI;Loop Individual;Individual;56,6;4,6;0,9;0,2;False;cardboard_box;;False;;;;
SUNN-6C958B;Sports & Fitness;Sunny Health;Pro;;100,2;5,3;1,0;0,4;False;cardboard_box;;False;;;;
SUNN-6511A0;Sports & Fitness;Sunny Health;Xertube Extra Heavy;Extra Heavy;79,9;5,5;0,9;0,2;False;cardboard_box;Corrosive-8;False;;;;
WHAT-B050A9;Sports & Fitness;Whatafit;Classic Extra Heavy;Extra Heavy;87,6;5,2;1,0;0,2;False;poly_bag;;True;98.0;6.6;13.71;foam_protector
SPRI-5EC608;Sports & Fitness;SPRI;Pro Medium;Medium;109,2;5,2;1,0;0,4;False;kraft_envelope;;False;;;;
THER-F8DA29;Sports & Fitness;TheraBand;Elite Heavy;Heavy;91,6;4,9;1,1;0,1;False;kraft_envelope;;False;;;;
FITS-B73AAC;Sports & Fitness;Fit Simplify;Xertube Heavy;Heavy;106,3;5,3;0,9;0,4;False;poly_bag;;True;137.9;6.1;14.17;foam_protector
WHAT-A4FCEE;Sports & Fitness;Whatafit;Xertube Extra Heavy;Extra Heavy;100,0;5,1;1,0;0,3;False;cardboard_box;;True;127.6;6.5;14.65;bubble_wrap
FITS-5D4F93;Sports & Fitness;Fit Simplify;Loop Set;Set;82,1;5,0;0,9;0,4;False;cardboard_box;;False;;;;
SPRI-A429DB;Sports & Fitness;SPRI;Classic;;91,1;5,0;1,1;0,1;False;poly_bag;Corrosive-8;True;107.6;6.4;15.77;corner_guard
WHAT-425C25;Sports & Fitness;Whatafit;Classic;;65,7;5,4;0,9;0,5;False;poly_bag;Corrosive-8;False;;;;
BODY-CC7211;Sports & Fitness;Bodylastics;Xertube;;56,9;4,8;1,0;0,2;False;kraft_envelope;Corrosive-8;True;70.7;5.4;12.82;bubble_wrap
FITS-ABD808;Sports & Fitness;Fit Simplify;Classic;;63,7;4,6;1,0;0,3;False;kraft_envelope;;True;79.0;5.5;6.43;foam_protector
CERA-AED7F3;Beauty & Personal Care;CeraVe;Daily Starter;Starter;16,3;9,6;7,7;0,5;False;cardboard_box;Flammable_Liquid-3;False;;;;
OLAY-47FD45;Beauty & Personal Care;Olay;Sensitive Intensive;Intensive;17,0;12,2;9,6;0,3;False;cardboard_box;;False;;;;
OLAY-C52257;Beauty & Personal Care;Olay;Daily Intensive;Intensive;15,9;10,3;7,4;0,3;False;kraft_envelope;;True;18.8;11.5;21.91;bubble_wrap
LARO-5D021C;Beauty & Personal Care;La Roche-Posay;Daily Complete;Complete;18,4;15,3;12,4;0,3;False;poly_bag;;False;;;;
LARO-A1E6F0;Beauty & Personal Care;La Roche-Posay;Brightening;;18,9;16,2;11,1;0,5;False;poly_bag;;False;;;;
OLAY-2F811D;Beauty & Personal Care;Olay;Hydrating Complete;Complete;15,3;9,5;7,3;0,4;False;poly_bag;;False;;;;
CERA-BC634B;Beauty & Personal Care;CeraVe;Sensitive Gentle;Gentle;19,3;12,6;10,6;0,5;False;kraft_envelope;Flammable_Liquid-3;False;;;;
OLAY-85361C;Beauty & Personal Care;Olay;Acne Advanced;Advanced;19,8;13,8;12,9;0,6;False;poly_bag;;False;;;;
OLAY-6D04E6;Beauty & Personal Care;Olay;Sensitive Gentle;Gentle;21,4;15,3;13,1;0,4;False;poly_bag;Flammable_Liquid-3;False;;;;
LARO-C89FB3;Beauty & Personal Care;La Roche-Posay;Anti-Aging Complete;Complete;21,9;14,1;11,3;0,3;False;poly_bag;;False;;;;
OLAY-F8DD20;Beauty & Personal Care;Olay;Anti-Aging Intensive;Intensive;19,1;14,9;11,8;0,3;False;cardboard_box;;True;24.1;18.3;8.55;air_cushion
CERA-ABE6E3;Beauty & Personal Care;CeraVe;Hydrating Starter;Starter;13,6;10,7;8,3;0,6;False;cardboard_box;Flammable_Liquid-3;True;16.5;13.1;16.48;corner_guard
NEUT-E257BF;Beauty & Personal Care;Neutrogena;Brightening;;14,9;10,3;8,4;0,5;False;poly_bag;Flammable_Liquid-3;False;;;;
NEUT-F8F0CE;Beauty & Personal Care;Neutrogena;Anti-Aging Intensive;Intensive;19,6;16,4;11,9;0,3;False;cardboard_box;;False;;;;
LARO-EE36F6;Beauty & Personal Care;La Roche-Posay;Anti-Aging Gentle;Gentle;20,5;16,3;11,7;0,5;False;kraft_envelope;;False;;;;
CERA-D11B5A;Beauty & Personal Care;CeraVe;Acne Complete;Complete;20,6;16,5;11,1;0,4;False;poly_bag;;False;;;;
LARO-120A4E;Beauty & Personal Care;La Roche-Posay;Anti-Aging;;17,1;11,4;9,9;0,6;False;cardboard_box;;False;;;;
THEO-C9D0FF;Beauty & Personal Care;The Ordinary;Hydrating Intensive;Intensive;16,1;9,7;7,7;0,5;False;cardboard_box;;False;;;;
NEUT-4AF1C3;Beauty & Personal Care;Neutrogena;Daily Light;Light;19,3;14,7;11,5;0,5;False;poly_bag;;True;24.5;18.2;11.11;foam_protector
OLAY-E62F4B;Beauty & Personal Care;Olay;Anti-Aging Gentle;Gentle;20,4;14,8;10,8;0,3;False;cardboard_box;Flammable_Liquid-3;False;;;;
OLAY-75687A;Beauty & Personal Care;Olay;Sensitive Complete;Complete;16,2;10,7;8,1;0,4;False;poly_bag;;False;;;;
LARO-4263ED;Beauty & Personal Care;La Roche-Posay;Acne Advanced;Advanced;16,9;11,4;10,1;0,3;False;poly_bag;Flammable_Liquid-3;False;;;;
DYSO-759A5A;Beauty & Personal Care;Dyson;Featherweight Travel;Travel;27,5;21,9;9,4;0,5;False;cardboard_box;Corrosive-8;True;32.1;27.3;12.05;air_cushion
DYSO-368D87;Beauty & Personal Care;Dyson;Ionic;;25,9;17,5;9,3;0,5;False;poly_bag;Corrosive-8;True;32.2;20.8;9.0;air_cushion
REVL-5B4738;Beauty & Personal Care;Revlon;Mira Ionic;Ionic;25,9;19,2;8,8;1,1;False;kraft_envelope;;False;;;;
CONA-040809;Beauty & Personal Care;Conair;Infiniti Travel;Travel;27,2;16,3;8,6;0,7;False;cardboard_box;;False;;;;
CONA-E8154C;Beauty & Personal Care;Conair;Supersonic Titanium;Titanium;30,3;19,1;9,4;0,5;False;kraft_envelope;;False;;;;
BABY-8F3F91;Beauty & Personal Care;Babyliss;Supersonic Titanium;Titanium;29,2;21,9;9,1;0,5;False;poly_bag;Flammable_Liquid-3;False;;;;
REVL-E9367E;Beauty & Personal Care;Revlon;Mira Travel;Travel;32,9;18,7;9,6;0,5;False;cardboard_box;;False;;;;
DYSO-5F6E81;Beauty & Personal Care;Dyson;Supersonic;;26,4;16,1;7,6;1,1;False;poly_bag;;False;;;;
CONA-74F0E9;Beauty & Personal Care;Conair;Infiniti Ionic;Ionic;28,6;17,4;8,8;0,9;False;cardboard_box;;False;;;;
DYSO-EF805B;Beauty & Personal Care;Dyson;Infiniti Travel;Travel;27,5;16,9;8,6;0,9;False;kraft_envelope;;False;;;;
DYSO-04331B;Beauty & Personal Care;Dyson;Mira Travel;Travel;30,0;17,9;8,2;0,7;False;kraft_envelope;Corrosive-8;False;;;;
BABY-3F9765;Beauty & Personal Care;Babyliss;Featherweight Professional;Professional;23,1;15,8;8,5;1,1;False;poly_bag;;False;;;;
DYSO-9E6DB3;Beauty & Personal Care;Dyson;One Step Titanium;Titanium;30,3;18,2;10,5;0,7;False;poly_bag;Corrosive-8;True;39.1;20.6;11.75;bubble_wrap
CONA-0A3E5C;Beauty & Personal Care;Conair;Supersonic Ionic;Ionic;24,9;14,1;8,2;0,5;False;kraft_envelope;;False;;;;
T3-713454;Beauty & Personal Care;T3;Ionic Compact;Compact;23,0;14,1;7,5;0,9;False;cardboard_box;;False;;;;
T3-764D98;Beauty & Personal Care;T3;Ionic Ionic;Ionic;30,6;18,3;8,9;1,1;False;kraft_envelope;;True;38.0;22.5;24.43;air_cushion
REMI-ED3C43;Beauty & Personal Care;Remington;One Step Travel;Travel;24,5;16,1;8,7;0,7;False;poly_bag;;False;;;;
BHCO-DCFF0C;Beauty & Personal Care;BH Cosmetics;Professional Set;Set;25,0;4,3;4,2;0,15;False;kraft_envelope;;True;31.3;4.8;18.05;bubble_wrap
MORP-83BFFD;Beauty & Personal Care;Morphe;Essential;;18,2;2,8;3,1;0,12;False;poly_bag;Corrosive-8;False;;;;
SIGM-705D99;Beauty & Personal Care;Sigma;Essential Pro;Pro;19,0;2,8;2,9;0,15;False;poly_bag;Corrosive-8;True;24.1;3.5;13.06;air_cushion
SIGM-01FBB7;Beauty & Personal Care;Sigma;Core Pro;Pro;18,1;2,8;2,8;0,15;False;kraft_envelope;Flammable_Liquid-3;False;;;;
REAL-EC5F73;Beauty & Personal Care;Real Techniques;Essential Travel;Travel;22,7;4,1;4,4;0,05;False;poly_bag;;True;27.7;5.1;17.14;foam_protector
MORP-AF4383;Beauty & Personal Care;Morphe;Elite Travel;Travel;18,6;3,1;2,9;0,15;False;cardboard_box;Corrosive-8;False;;;;
ECOT-E615BC;Beauty & Personal Care;EcoTools;Essential;;28,6;5,3;5,0;0,08;False;cardboard_box;;False;;;;
MORP-C71B13;Beauty & Personal Care;Morphe;Studio;;27,1;4,0;4,2;0,08;False;poly_bag;Flammable_Liquid-3;False;;;;
