sku,box_id,utilization,price_try
SKU-004217,,0.0,
SKU-004218,,0.0,
SKU-004219,,0.0,
SKU-004220,,0.0,
SKU-004221,,0.0,
SKU-004222,,0.0,
SKU-004223,,0.0,
SKU-004224,,0.0,
SKU-004225,,0.0,
SKU-004226,,0.0,
SKU-004227,,0.0,
SKU-004228,,0.0,
SKU-004229,,0.0,
SKU-004230,,0.0,
SKU-004231,,0.0,
SKU-004232,,0.0,
SKU-004233,,0.0,
SKU-004234,BOX-000048,0.2733,32478.0
SKU-004235,,0.0,
SKU-004236,,0.0,
SKU-004237,,0.0,
SKU-004238,,0.0,
SKU-004239,,0.0,
SKU-004240,,0.0,
SKU-004241,,0.0,
SKU-004242,,0.0,
SKU-004243,,0.0,
SKU-004244,,0.0,
SKU-004245,,0.0,
SKU-004246,,0.0,
SKU-004247,,0.0,
SKU-004248,,0.0,
SKU-004249,,0.0,
SKU-004250,,0.0,
SKU-004251,,0.0,
SKU-004252,,0.0,
SKU-004253,,0.0,
SKU-004254,,0.0,
SKU-004255,,0.0,
SKU-004256,,0.0,
SKU-004257,,0.0,
SKU-004258,,0.0,
SKU-004259,,0.0,
SKU-004260,,0.0,
SKU-004261,,0.0,
SKU-004262,,0.0,
SKU-004263,,0.0,
SKU-004264,,0.0,
SKU-004265,,0.0,
SKU-004266,,0.0,
SKU-004267,,0.0,
SKU-004268,,0.0,
SKU-004269,,0.0,
SKU-004270,,0.0,
SKU-004271,,0.0,
SKU-004272,,0.0,
SKU-004273,,0.0,
SKU-004274,,0.0,
SKU-004275,,0.0,
SKU-004276,,0.0,
SKU-004277,,0.0,
SKU-004278,,0.0,
SKU-004279,BOX-000023,0.1808,45983.0
SKU-004280,,0.0,
SKU-004281,,0.0,
SKU-004282,,0.0,
SKU-004283,,0.0,
SKU-004284,,0.0,
SKU-004285,,0.0,
SKU-004286,,0.0,
SKU-004287,,0.0,
SKU-004288,,0.0,
SKU-004289,,0.0,
SKU-004290,,0.0,
SKU-004291,,0.0,
SKU-004292,,0.0,
SKU-004293,,0.0,
SKU-004294,,0.0,
SKU-004295,,0.0,
SKU-004296,,0.0,
SKU-004297,,0.0,
SKU-004298,,0.0,
SKU-004299,,0.0,
SKU-004300,,0.0,
SKU-004301,,0.0,
SKU-004302,,0.0,
SKU-004303,,0.0,
SKU-004304,,0.0,
SKU-004305,,0.0,
SKU-004306,BOX-000048,0.2606,32478.0
SKU-004307,,0.0,
SKU-004308,BOX-000023,0.1756,45983.0
SKU-004309,,0.0,
SKU-004310,,0.0,
SKU-004311,,0.0,
SKU-004312,,0.0,
SKU-004313,,0.0,
SKU-004314,,0.0,
SKU-004315,,0.0,
SKU-004316,,0.0,
SKU-004317,,0.0,
SKU-004318,,0.0,
SKU-004319,,0.0,
SKU-004320,,0.0,
SKU-004321,,0.0,
SKU-004322,,0.0,
SKU-004323,,0.0,
SKU-004324,,0.0,
SKU-004325,,0.0,
SKU-004326,,0.0,
SKU-004327,,0.0,
SKU-004328,,0.0,
SKU-004329,,0.0,
SKU-004330,,0.0,
SKU-004331,,0.0,
SKU-004332,,0.0,
SKU-004333,,0.0,
SKU-004334,,0.0,
SKU-004335,,0.0,
SKU-004336,,0.0,
SKU-004337,,0.0,
SKU-004338,,0.0,
SKU-004339,,0.0,
SKU-004340,,0.0,
SKU-004341,,0.0,
SKU-004342,,0.0,
SKU-004343,,0.0,
SKU-004344,,0.0,
SKU-004345,,0.0,
SKU-004346,,0.0,
SKU-004347,,0.0,
SKU-004348,,0.0,
SKU-004349,,0.0,
SKU-004350,,0.0,
SKU-004351,,0.0,
SKU-004352,,0.0,
SKU-004353,,0.0,
SKU-004354,,0.0,
SKU-004355,,0.0,
SKU-004356,,0.0,
SKU-004357,,0.0,
SKU-004358,,0.0,
SKU-004359,,0.0,
SKU-004360,,0.0,
SKU-004361,,0.0,
SKU-004362,,0.0,
SKU-004363,,0.0,
SKU-004364,,0.0,
SKU-004365,,0.0,
SKU-004366,,0.0,
SKU-004367,,0.0,
SKU-004368,,0.0,
SKU-004369,,0.0,
SKU-004370,,0.0,
SKU-004371,,0.0,
SKU-004372,,0.0,
SKU-004373,,0.0,
SKU-004374,,0.0,
SKU-004375,,0.0,
SKU-004376,,0.0,
SKU-004377,,0.0,
SKU-004378,,0.0,
SKU-004379,,0.0,
SKU-004380,,0.0,
SKU-004381,,0.0,
SKU-004382,,0.0,
SKU-004383,,0.0,
SKU-004384,,0.0,
SKU-004385,,0.0,
SKU-004386,,0.0,
SKU-004387,,0.0,
SKU-004388,,0.0,
SKU-004389,,0.0,
SKU-004390,,0.0,
SKU-004391,,0.0,
SKU-004392,,0.0,
SKU-004393,,0.0,
SKU-004394,,0.0,
SKU-004395,,0.0,
SKU-004396,,0.0,
SKU-004397,,0.0,
SKU-004398,,0.0,
SKU-004399,,0.0,
SKU-004400,,0.0,
SKU-004401,,0.0,
SKU-004402,,0.0,
SKU-004403,,0.0,
SKU-004404,,0.0,
SKU-004405,,0.0,
SKU-004406,,0.0,
SKU-004407,,0.0,
SKU-004408,,0.0,
SKU-004409,,0.0,
SKU-004410,,0.0,
SKU-004411,,0.0,
SKU-004412,,0.0,
SKU-004413,,0.0,
SKU-004414,,0.0,
SKU-004415,,0.0,
SKU-004416,,0.0,
SKU-004417,,0.0,
SKU-004418,,0.0,
SKU-004419,,0.0,
SKU-004420,,0.0,
SKU-004421,,0.0,
SKU-004422,,0.0,
SKU-004423,,0.0,
SKU-004424,,0.0,
SKU-004425,,0.0,
SKU-004426,,0.0,
SKU-004427,,0.0,
SKU-004428,,0.0,
SKU-004429,,0.0,
SKU-004430,,0.0,
SKU-004431,,0.0,
SKU-004432,,0.0,
SKU-004433,,0.0,
SKU-004434,,0.0,
SKU-004435,,0.0,
SKU-004436,,0.0,
SKU-004437,,0.0,
SKU-004438,,0.0,
SKU-004439,,0.0,
SKU-004440,,0.0,
SKU-004441,,0.0,
SKU-004442,,0.0,
SKU-004443,,0.0,
SKU-004444,,0.0,
SKU-004445,,0.0,
SKU-004446,,0.0,
SKU-004447,,0.0,
SKU-004448,,0.0,
SKU-004449,,0.0,
SKU-004450,,0.0,
SKU-004451,,0.0,
SKU-004452,,0.0,
SKU-004453,,0.0,
SKU-004454,,0.0,
SKU-004455,,0.0,
SKU-004456,,0.0,
SKU-004457,,0.0,
SKU-004458,,0.0,
SKU-004459,,0.0,
SKU-004460,,0.0,
SKU-004461,,0.0,
SKU-004462,,0.0,
SKU-004463,,0.0,
SKU-004464,,0.0,
SKU-004465,,0.0,
SKU-004466,,0.0,
SKU-004467,,0.0,
SKU-004468,,0.0,
SKU-004469,,0.0,
SKU-004470,,0.0,
SKU-004471,,0.0,
SKU-004472,,0.0,
SKU-004473,,0.0,
SKU-004474,,0.0,
SKU-004475,,0.0,
SKU-004476,,0.0,
SKU-004477,,0.0,
SKU-004478,,0.0,
SKU-004479,,0.0,
SKU-004480,,0.0,
SKU-004481,,0.0,
SKU-004482,,0.0,
SKU-004483,,0.0,
SKU-004484,,0.0,
SKU-004485,,0.0,
SKU-004486,,0.0,
SKU-004487,,0.0,
SKU-004488,,0.0,
SKU-004489,,0.0,
SKU-004490,,0.0,
SKU-004491,,0.0,
SKU-004492,,0.0,
SKU-004493,,0.0,
SKU-004494,,0.0,
SKU-004495,,0.0,
SKU-004496,,0.0,
SKU-004497,,0.0,
SKU-004498,,0.0,
SKU-004499,,0.0,
SKU-004500,,0.0,
SKU-004501,,0.0,
SKU-004502,,0.0,
SKU-004503,,0.0,
SKU-004504,,0.0,
SKU-004505,,0.0,
SKU-004506,,0.0,
SKU-004507,,0.0,
SKU-004508,,0.0,
SKU-004509,,0.0,
SKU-004510,,0.0,
SKU-004511,,0.0,
SKU-004512,,0.0,
SKU-004513,,0.0,
SKU-004514,,0.0,
SKU-004515,,0.0,
SKU-004516,,0.0,
SKU-004517,,0.0,
SKU-004518,,0.0,
SKU-004519,,0.0,
SKU-004520,,0.0,
SKU-004521,,0.0,
SKU-004522,,0.0,
SKU-004523,,0.0,
SKU-004524,,0.0,
SKU-004525,,0.0,
SKU-004526,,0.0,
SKU-004527,,0.0,
SKU-004528,,0.0,
SKU-004529,,0.0,
SKU-004530,,0.0,
SKU-004531,,0.0,
SKU-004532,,0.0,
SKU-004533,,0.0,
SKU-004534,,0.0,
SKU-004535,,0.0,
SKU-004536,,0.0,
SKU-004537,,0.0,
SKU-004538,,0.0,
SKU-004539,,0.0,
SKU-004540,,0.0,
SKU-004541,,0.0,
SKU-004542,,0.0,
SKU-004543,,0.0,
SKU-004544,,0.0,
SKU-004545,,0.0,
SKU-004546,,0.0,
SKU-004547,,0.0,
SKU-004548,,0.0,
SKU-004549,,0.0,
SKU-004550,BOX-000023,0.2392,45983.0
SKU-004551,,0.0,
SKU-004552,,0.0,
SKU-004553,,0.0,
SKU-004554,,0.0,
SKU-004555,,0.0,
SKU-004556,,0.0,
SKU-004557,,0.0,
SKU-004558,,0.0,
SKU-004559,,0.0,
SKU-004560,,0.0,
SKU-004561,,0.0,
SKU-004562,,0.0,
SKU-004563,,0.0,
SKU-004564,,0.0,
SKU-004565,,0.0,
SKU-004566,,0.0,
SKU-004567,,0.0,
SKU-004568,,0.0,
SKU-004569,,0.0,
SKU-004570,,0.0,
SKU-004571,,0.0,
SKU-004572,,0.0,
SKU-004573,,0.0,
SKU-004574,,0.0,
SKU-004575,,0.0,
SKU-004576,,0.0,
SKU-004577,,0.0,
SKU-004578,,0.0,
SKU-004579,,0.0,
SKU-004580,,0.0,
SKU-004581,,0.0,
SKU-004582,,0.0,
SKU-004583,,0.0,
SKU-004584,,0.0,
SKU-004585,,0.0,
SKU-004586,BOX-000048,0.2259,32478.0
SKU-004587,,0.0,
SKU-004588,,0.0,
SKU-004589,,0.0,
SKU-004590,,0.0,
SKU-004591,,0.0,
SKU-004592,,0.0,
SKU-004593,,0.0,
SKU-004594,,0.0,
SKU-004595,,0.0,
SKU-004596,,0.0,
SKU-004597,,0.0,
SKU-004598,,0.0,
SKU-004599,,0.0,
SKU-004600,,0.0,
SKU-004601,,0.0,
SKU-004602,,0.0,
SKU-004603,,0.0,
SKU-004604,,0.0,
SKU-004605,,0.0,
SKU-004606,,0.0,
SKU-004607,,0.0,
SKU-004608,,0.0,
SKU-004609,,0.0,
SKU-004610,,0.0,
SKU-004611,,0.0,
SKU-004612,,0.0,
SKU-004613,,0.0,
SKU-004614,,0.0,
SKU-004615,,0.0,
SKU-004616,,0.0,
SKU-004617,,0.0,
SKU-004618,,0.0,
SKU-004619,,0.0,
SKU-004620,,0.0,
SKU-004621,,0.0,
SKU-004622,,0.0,
SKU-004623,,0.0,
SKU-004624,,0.0,
SKU-004625,,0.0,
SKU-004626,,0.0,
SKU-004627,,0.0,
SKU-004628,,0.0,
SKU-004629,,0.0,
SKU-004630,,0.0,
SKU-004631,,0.0,
SKU-004632,,0.0,
SKU-004633,,0.0,
SKU-004634,,0.0,
SKU-004635,,0.0,
SKU-004636,,0.0,
SKU-004637,,0.0,
SKU-004638,,0.0,
SKU-004639,,0.0,
SKU-004640,,0.0,
SKU-004641,,0.0,
SKU-004642,,0.0,
SKU-004643,,0.0,
SKU-004644,,0.0,
SKU-004645,,0.0,
SKU-004646,,0.0,
SKU-004647,,0.0,
SKU-004648,,0.0,
SKU-004649,,0.0,
SKU-004650,,0.0,
SKU-004651,,0.0,
SKU-004652,,0.0,
SKU-004653,,0.0,
SKU-004654,,0.0,
SKU-004655,,0.0,
SKU-004656,,0.0,
SKU-004657,,0.0,
SKU-004658,,0.0,
SKU-004659,,0.0,
SKU-004660,,0.0,
SKU-004661,,0.0,
SKU-004662,,0.0,
SKU-004663,,0.0,
SKU-004664,,0.0,
SKU-004665,,0.0,
SKU-004666,,0.0,
SKU-004667,,0.0,
SKU-004668,,0.0,
SKU-004669,,0.0,
SKU-004670,,0.0,
SKU-004671,,0.0,
SKU-004672,,0.0,
SKU-004673,,0.0,
SKU-004674,,0.0,
SKU-004675,,0.0,
SKU-004676,,0.0,
SKU-004677,,0.0,
SKU-004678,,0.0,
SKU-004679,BOX-000023,0.2094,45983.0
SKU-004680,,0.0,
SKU-004681,,0.0,
SKU-004682,,0.0,
SKU-004683,,0.0,
SKU-004684,,0.0,
SKU-004685,,0.0,
SKU-004686,,0.0,
SKU-004687,,0.0,
SKU-004688,,0.0,
SKU-004689,,0.0,
SKU-004690,,0.0,
SKU-004691,,0.0,
SKU-004692,,0.0,
SKU-004693,,0.0,
SKU-004694,,0.0,
SKU-004695,,0.0,
SKU-004696,,0.0,
SKU-004697,,0.0,
SKU-004698,,0.0,
SKU-004699,,0.0,
SKU-004700,,0.0,
SKU-004701,,0.0,
SKU-004702,,0.0,
SKU-004703,,0.0,
SKU-004704,,0.0,
SKU-004705,,0.0,
SKU-004706,,0.0,
SKU-004707,,0.0,
SKU-004708,,0.0,
SKU-004709,,0.0,
SKU-004710,,0.0,
SKU-004711,,0.0,
SKU-004712,,0.0,
SKU-004713,,0.0,
SKU-004714,,0.0,
SKU-004715,,0.0,
SKU-004716,,0.0,
SKU-004717,,0.0,
SKU-004718,,0.0,
SKU-004719,,0.0,
SKU-004720,,0.0,
SKU-004721,,0.0,
SKU-004722,,0.0,
SKU-004723,,0.0,
SKU-004724,,0.0,
SKU-004725,,0.0,
SKU-004726,,0.0,
SKU-004727,,0.0,
SKU-004728,,0.0,
SKU-004729,,0.0,
SKU-004730,,0.0,
SKU-004731,,0.0,
SKU-004732,,0.0,
SKU-004733,,0.0,
SKU-004734,,0.0,
SKU-004735,,0.0,
SKU-004736,,0.0,
SKU-004737,,0.0,
SKU-004738,,0.0,
SKU-004739,,0.0,
SKU-004740,,0.0,
SKU-004741,,0.0,
SKU-004742,,0.0,
SKU-004743,,0.0,
SKU-004744,,0.0,
SKU-004745,,0.0,
SKU-004746,,0.0,
SKU-004747,,0.0,
SKU-004748,,0.0,
SKU-004749,,0.0,
SKU-004750,BOX-000023,0.2773,45983.0
SKU-004751,,0.0,
SKU-004752,,0.0,
SKU-004753,,0.0,
SKU-004754,,0.0,
SKU-004755,,0.0,
SKU-004756,,0.0,
SKU-004757,,0.0,
SKU-004758,,0.0,
SKU-004759,,0.0,
SKU-004760,,0.0,
SKU-004761,,0.0,
SKU-004762,,0.0,
SKU-004763,,0.0,
SKU-004764,,0.0,
SKU-004765,,0.0,
SKU-004766,,0.0,
SKU-004767,,0.0,
SKU-004768,,0.0,
SKU-004769,,0.0,
SKU-004770,,0.0,
SKU-004771,,0.0,
SKU-004772,,0.0,
SKU-004773,,0.0,
SKU-004774,,0.0,
SKU-004775,,0.0,
SKU-004776,,0.0,
SKU-004777,,0.0,
SKU-004778,,0.0,
SKU-004779,,0.0,
SKU-004780,,0.0,
SKU-004781,,0.0,
SKU-004782,,0.0,
SKU-004783,,0.0,
SKU-004784,,0.0,
SKU-004785,,0.0,
SKU-004786,,0.0,
SKU-004787,,0.0,
SKU-004788,,0.0,
SKU-004789,,0.0,
SKU-004790,,0.0,
SKU-004791,,0.0,
SKU-004792,,0.0,
SKU-004793,,0.0,
SKU-004794,,0.0,
SKU-004795,,0.0,
SKU-004796,,0.0,
SKU-004797,,0.0,
SKU-004798,,0.0,
SKU-004799,,0.0,
SKU-004800,,0.0,
SKU-004801,,0.0,
SKU-004802,,0.0,
SKU-004803,,0.0,
SKU-004804,,0.0,
SKU-004805,,0.0,
SKU-004806,,0.0,
SKU-004807,,0.0,
SKU-004808,,0.0,
SKU-004809,,0.0,
SKU-004810,,0.0,
SKU-004811,,0.0,
SKU-004812,,0.0,
SKU-004813,,0.0,
SKU-004814,,0.0,
SKU-004815,,0.0,
SKU-004816,,0.0,
SKU-004817,,0.0,
SKU-004818,,0.0,
SKU-004819,,0.0,
SKU-004820,,0.0,
SKU-004821,,0.0,
SKU-004822,,0.0,
SKU-004823,,0.0,
SKU-004824,,0.0,
SKU-004825,,0.0,
SKU-004826,,0.0,
SKU-004827,,0.0,
SKU-004828,BOX-000046,0.7512,45878.0
SKU-004829,,0.0,
SKU-004830,,0.0,
SKU-004831,,0.0,
SKU-004832,,0.0,
SKU-004833,,0.0,
SKU-004834,,0.0,
SKU-004835,,0.0,
SKU-004836,,0.0,
SKU-004837,,0.0,
SKU-004838,,0.0,
SKU-004839,,0.0,
SKU-004840,,0.0,
SKU-004841,,0.0,
SKU-004842,,0.0,
SKU-004843,,0.0,
SKU-004844,,0.0,
SKU-004845,,0.0,
SKU-004846,,0.0,
SKU-004847,,0.0,
SKU-004848,,0.0,
SKU-004849,,0.0,
SKU-004850,,0.0,
SKU-004851,,0.0,
SKU-004852,,0.0,
SKU-004853,,0.0,
SKU-004854,,0.0,
SKU-004855,,0.0,
SKU-004856,,0.0,
SKU-004857,,0.0,
SKU-004858,,0.0,
SKU-004859,,0.0,
SKU-004860,,0.0,
SKU-004861,,0.0,
SKU-004862,,0.0,
SKU-004863,,0.0,
SKU-004864,,0.0,
SKU-004865,,0.0,
SKU-004866,,0.0,
SKU-004867,,0.0,
SKU-004868,,0.0,
SKU-004869,,0.0,
SKU-004870,,0.0,
SKU-004871,,0.0,
SKU-004872,,0.0,
SKU-004873,,0.0,
SKU-004874,,0.0,
SKU-004875,,0.0,
SKU-004876,,0.0,
SKU-004877,,0.0,
SKU-004878,,0.0,
SKU-004879,,0.0,
SKU-004880,,0.0,
SKU-004881,,0.0,
SKU-004882,,0.0,
SKU-004883,,0.0,
SKU-004884,,0.0,
SKU-004885,,0.0,
SKU-004886,,0.0,
SKU-004887,,0.0,
SKU-004888,,0.0,
SKU-004889,,0.0,
SKU-004890,,0.0,
SKU-004891,,0.0,
SKU-004892,,0.0,
SKU-004893,,0.0,
SKU-004894,,0.0,
SKU-004895,BOX-000022,0.3117,14.79
SKU-004896,,0.0,
SKU-004897,,0.0,
SKU-004898,,0.0,
SKU-004899,,0.0,
SKU-004900,,0.0,
SKU-004901,,0.0,
SKU-004902,,0.0,
SKU-004903,,0.0,
SKU-004904,,0.0,
SKU-004905,,0.0,
SKU-004906,,0.0,
SKU-004907,,0.0,
SKU-004908,,0.0,
SKU-004909,,0.0,
SKU-004910,,0.0,
SKU-004911,,0.0,
SKU-004912,,0.0,
SKU-004913,,0.0,
SKU-004914,,0.0,
SKU-004915,,0.0,
SKU-004916,,0.0,
SKU-004917,,0.0,
SKU-004918,,0.0,
SKU-004919,,0.0,
SKU-004920,,0.0,
SKU-004921,,0.0,
SKU-004922,,0.0,
SKU-004923,,0.0,
SKU-004924,,0.0,
SKU-004925,,0.0,
SKU-004926,,0.0,
SKU-004927,,0.0,
SKU-004928,,0.0,
SKU-004929,,0.0,
SKU-004930,,0.0,
SKU-004931,,0.0,
SKU-004932,,0.0,
SKU-004933,,0.0,
SKU-004934,,0.0,
SKU-004935,,0.0,
SKU-004936,,0.0,
SKU-004937,,0.0,
SKU-004938,,0.0,
SKU-004939,,0.0,
SKU-004940,,0.0,
SKU-004941,,0.0,
SKU-004942,,0.0,
SKU-004943,,0.0,
SKU-004944,,0.0,
SKU-004945,,0.0,
SKU-004946,,0.0,
SKU-004947,,0.0,
SKU-004948,,0.0,
SKU-004949,,0.0,
SKU-004950,,0.0,
SKU-004951,,0.0,
SKU-004952,,0.0,
SKU-004953,,0.0,
SKU-004954,,0.0,
SKU-004955,,0.0,
SKU-004956,,0.0,
SKU-004957,,0.0,
SKU-004958,,0.0,
SKU-004959,,0.0,
SKU-004960,,0.0,
SKU-004961,,0.0,
SKU-004962,,0.0,
SKU-004963,,0.0,
SKU-004964,BOX-000023,0.2346,45983.0
SKU-004965,,0.0,
SKU-004966,,0.0,
SKU-004967,,0.0,
SKU-004968,,0.0,
SKU-004969,,0.0,
SKU-004970,,0.0,
SKU-004971,,0.0,
SKU-004972,,0.0,
SKU-004973,,0.0,
SKU-004974,,0.0,
SKU-004975,,0.0,
SKU-004976,,0.0,
SKU-004977,BOX-000023,0.2347,45983.0
SKU-004978,,0.0,
SKU-004979,,0.0,
SKU-004980,,0.0,
SKU-004981,,0.0,
SKU-004982,,0.0,
SKU-004983,,0.0,
SKU-004984,,0.0,
SKU-004985,,0.0,
SKU-004986,,0.0,
SKU-004987,,0.0,
SKU-004988,,0.0,
SKU-004989,,0.0,
SKU-004990,,0.0,
SKU-004991,,0.0,
SKU-004992,,0.0,
SKU-004993,,0.0,
SKU-004994,,0.0,
SKU-004995,,0.0,
SKU-004996,,0.0,
SKU-004997,,0.0,
SKU-004998,,0.0,
SKU-004999,,0.0,
SKU-005000,,0.0,
SKU-005001,,0.0,
SKU-005002,,0.0,
SKU-005003,,0.0,
SKU-005004,,0.0,
SKU-005005,,0.0,
SKU-005006,,0.0,
SKU-005007,,0.0,
SKU-005008,,0.0,
SKU-005009,,0.0,
SKU-005010,,0.0,
SKU-005011,,0.0,
SKU-005012,,0.0,
SKU-005013,,0.0,
SKU-005014,,0.0,
SKU-005015,,0.0,
SKU-005016,,0.0,
SKU-005017,,0.0,
SKU-005018,,0.0,
SKU-005019,,0.0,
SKU-005020,,0.0,
SKU-005021,,0.0,
SKU-005022,,0.0,
SKU-005023,,0.0,
SKU-005024,,0.0,
SKU-005025,,0.0,
SKU-005026,,0.0,
SKU-005027,,0.0,
SKU-005028,,0.0,
SKU-005029,BOX-000048,0.289,32478.0
SKU-005030,,0.0,
SKU-005031,,0.0,
SKU-005032,,0.0,
SKU-005033,,0.0,
SKU-005034,,0.0,
SKU-005035,,0.0,
SKU-005036,,0.0,
SKU-005037,,0.0,
SKU-005038,,0.0,
SKU-005039,,0.0,
SKU-005040,,0.0,
SKU-005041,,0.0,
SKU-005042,,0.0,
SKU-005043,,0.0,
SKU-005044,,0.0,
SKU-005045,,0.0,
SKU-005046,,0.0,
SKU-005047,,0.0,
SKU-005048,,0.0,
SKU-005049,,0.0,
SKU-005050,,0.0,
SKU-005051,,0.0,
SKU-005052,,0.0,
SKU-005053,,0.0,
SKU-005054,,0.0,
SKU-005055,,0.0,
SKU-005056,,0.0,
SKU-005057,,0.0,
SKU-005058,,0.0,
SKU-005059,,0.0,
SKU-005060,,0.0,
SKU-005061,,0.0,
SKU-005062,,0.0,
SKU-005063,,0.0,
SKU-005064,,0.0,
SKU-005065,,0.0,
SKU-005066,,0.0,
SKU-005067,,0.0,
SKU-005068,,0.0,
SKU-005069,,0.0,
SKU-005070,,0.0,
SKU-005071,,0.0,
SKU-005072,,0.0,
SKU-005073,,0.0,
SKU-005074,,0.0,
SKU-005075,,0.0,
SKU-005076,,0.0,
SKU-005077,,0.0,
SKU-005078,,0.0,
SKU-005079,,0.0,
SKU-005080,,0.0,
SKU-005081,,0.0,
SKU-005082,,0.0,
SKU-005083,,0.0,
SKU-005084,,0.0,
SKU-005085,,0.0,
SKU-005086,,0.0,
SKU-005087,,0.0,
SKU-005088,,0.0,
SKU-005089,,0.0,
SKU-005090,,0.0,
SKU-005091,,0.0,
SKU-005092,,0.0,
SKU-005093,,0.0,
SKU-005094,,0.0,
SKU-005095,,0.0,
SKU-005096,BOX-000023,0.2912,45983.0
SKU-005097,,0.0,
SKU-005098,,0.0,
SKU-005099,,0.0,
SKU-005100,,0.0,
SKU-005101,,0.0,
SKU-005102,,0.0,
SKU-005103,,0.0,
SKU-005104,,0.0,
SKU-005105,,0.0,
SKU-005106,,0.0,
SKU-005107,,0.0,
SKU-005108,,0.0,
SKU-005109,,0.0,
SKU-005110,,0.0,
SKU-005111,,0.0,
SKU-005112,,0.0,
SKU-005113,,0.0,
SKU-005114,,0.0,
SKU-005115,,0.0,
SKU-005116,,0.0,
SKU-005117,,0.0,
SKU-005118,,0.0,
SKU-005119,,0.0,
SKU-005120,,0.0,
SKU-005121,,0.0,
SKU-005122,,0.0,
SKU-005123,,0.0,
SKU-005124,,0.0,
SKU-005125,,0.0,
SKU-005126,,0.0,
SKU-005127,,0.0,
SKU-005128,,0.0,
SKU-005129,,0.0,
SKU-005130,,0.0,
SKU-005131,,0.0,
SKU-005132,,0.0,
SKU-005133,,0.0,
SKU-005134,,0.0,
SKU-005135,,0.0,
SKU-005136,,0.0,
SKU-005137,,0.0,
SKU-005138,,0.0,
SKU-005139,,0.0,
SKU-005140,,0.0,
SKU-005141,,0.0,
SKU-005142,,0.0,
SKU-005143,,0.0,
SKU-005144,,0.0,
SKU-005145,,0.0,
SKU-005146,,0.0,
SKU-005147,,0.0,
SKU-005148,,0.0,
SKU-005149,,0.0,
SKU-005150,,0.0,
SKU-005151,,0.0,
SKU-005152,BOX-000047,0.4315,45820.0
SKU-005153,,0.0,
SKU-005154,,0.0,
SKU-005155,,0.0,
SKU-005156,,0.0,
SKU-005157,,0.0,
SKU-005158,,0.0,
SKU-005159,,0.0,
SKU-005160,,0.0,
SKU-005161,,0.0,
SKU-005162,,0.0,
SKU-005163,,0.0,
SKU-005164,,0.0,
SKU-005165,,0.0,
SKU-005166,,0.0,
SKU-005167,,0.0,
SKU-005168,,0.0,
SKU-005169,,0.0,
SKU-005170,,0.0,
SKU-005171,,0.0,
SKU-005172,,0.0,
SKU-005173,,0.0,
SKU-005174,,0.0,
SKU-005175,,0.0,
SKU-005176,,0.0,
SKU-005177,,0.0,
SKU-005178,,0.0,
SKU-005179,,0.0,
SKU-005180,,0.0,
SKU-005181,,0.0,
SKU-005182,,0.0,
SKU-005183,,0.0,
SKU-005184,,0.0,
SKU-005185,,0.0,
SKU-005186,,0.0,
SKU-005187,,0.0,
SKU-005188,,0.0,
SKU-005189,,0.0,
SKU-005190,,0.0,
SKU-005191,,0.0,
SKU-005192,,0.0,
SKU-005193,,0.0,
SKU-005194,,0.0,
SKU-005195,,0.0,
SKU-005196,,0.0,
SKU-005197,,0.0,
SKU-005198,,0.0,
SKU-005199,,0.0,
SKU-005200,,0.0,
SKU-005201,,0.0,
SKU-005202,,0.0,
SKU-005203,,0.0,
SKU-005204,,0.0,
SKU-005205,,0.0,
SKU-005206,,0.0,
SKU-005207,,0.0,
SKU-005208,,0.0,
SKU-005209,,0.0,
SKU-005210,,0.0,
SKU-005211,,0.0,
SKU-005212,,0.0,
SKU-005213,,0.0,
SKU-005214,,0.0,
SKU-005215,,0.0,
SKU-005216,,0.0,
SKU-005217,,0.0,
SKU-005218,,0.0,
SKU-005219,,0.0,
SKU-005220,,0.0,
SKU-005221,,0.0,
SKU-005222,,0.0,
SKU-005223,,0.0,
SKU-005224,,0.0,
SKU-005225,,0.0,
SKU-005226,,0.0,
SKU-005227,,0.0,
SKU-005228,,0.0,
SKU-005229,,0.0,
SKU-005230,,0.0,
SKU-005231,,0.0,
SKU-005232,,0.0,
SKU-005233,,0.0,
SKU-005234,,0.0,
SKU-005235,,0.0,
SKU-005236,,0.0,
SKU-005237,,0.0,
SKU-005238,,0.0,
SKU-005239,,0.0,
SKU-005240,,0.0,
SKU-005241,,0.0,
SKU-005242,,0.0,
SKU-005243,,0.0,
SKU-005244,,0.0,
SKU-005245,,0.0,
SKU-005246,,0.0,
SKU-005247,,0.0,
SKU-005248,,0.0,
SKU-005249,,0.0,
SKU-005250,,0.0,
SKU-005251,,0.0,
SKU-005252,,0.0,
SKU-005253,,0.0,
SKU-005254,,0.0,
SKU-005255,,0.0,
SKU-005256,,0.0,
SKU-005257,,0.0,
SKU-005258,,0.0,
SKU-005259,,0.0,
SKU-005260,,0.0,
SKU-005261,,0.0,
SKU-005262,,0.0,
SKU-005263,,0.0,
SKU-005264,,0.0,
SKU-005265,,0.0,
SKU-005266,,0.0,
SKU-005267,,0.0,
SKU-005268,,0.0,
SKU-005269,,0.0,
SKU-005270,,0.0,
SKU-005271,,0.0,
SKU-005272,,0.0,
SKU-005273,,0.0,
SKU-005274,,0.0,
SKU-005275,,0.0,
SKU-005276,,0.0,
SKU-005277,,0.0,
SKU-005278,,0.0,
SKU-005279,,0.0,
